   0  1 -42.89   1 1 L L  2.724   6.7
   1  7 -18.22  16 1 R R  1.027   9.1
   2  9 -10.00  40 1 R R  0.602  10.6
   3  1 -42.89   1 0 L R  0.855  12.2
   4  5 -26.44   6 1 R R  0.759  13.7
   5  2 -38.78   1 1 R R  1.076  15.6
   6  5 -26.44   6 1 L L  0.648  16.8
   7  7 -18.22  16 1 R R  0.653  21.1
   8  9 -10.00  40 1 R R  0.763  22.6
   9  4 -30.56   4 1 L L  0.618  24.0
  10  6 -22.33  10 1 R R  0.651  25.4
  11  2 -38.78   1 1 R R  0.571  26.6
  12  2 -38.78   1 0 L R  0.687  27.8
  13  8 -14.11  25 1 L L  0.870  29.3
  14  1 -42.89   1 1 L L  0.657  30.6
  15  9 -10.00  40 1 L L  0.578  31.8
  16  1 -42.89   1 0 R L  0.774  33.1
  17  9 -10.00  40 1 L L  0.650  34.3
  18  9 -10.00  40 1 L L  0.715  35.5
  19  1 -42.89   1 1 R R  0.860  37.0
  20  8 -14.11  25 1 R R  0.625  38.1
  21  3 -34.67   2 1 R R  0.614  39.3
  22  1 -42.89   1 0 R L  0.752  40.6
  23  1 -42.89   1 0 L R  1.800  43.0
  24  7 -18.22  16 1 L L  0.587  44.1
  25  2 -38.78   1 0 R L  0.676  45.3
  26  9 -10.00  40 1 R R  0.640  46.5
  27  2 -38.78   1 1 L L  0.715  47.7
  28  9 -10.00  40 1 L L  0.614  48.9
  29  4 -30.56   4 1 L L  0.672  50.1
  30  1 -42.89   1 0 L R  1.044  51.7
  31  2 -38.78   1 1 L L  0.799  53.1
  32  6 -22.33  10 1 R R  0.566  54.2
  33  0 -47.00   1 0 R L  0.809  55.5
  34  2 -38.78   1 1 R R  0.787  56.8
  35  6 -22.33  10 1 R R  0.567  57.9
  36  0 -47.00   1 0 L R  0.991  59.4
  37  8 -14.11  25 1 L L  0.650  60.6
  38  1 -42.89   1 1 L L  0.786  61.9
  39  0 -47.00   1 1 R R  0.823  63.2
  40  0 -47.00   1 0 L R  0.778  64.6
  41  1 -42.89   1 1 R R  0.771  65.9
  42  9 -10.00  40 1 L L  0.655  67.1
  43  0 -47.00   1 0 R L  0.754  68.4
  44  9 -10.00  40 1 L L  0.540  69.4
  45  6 -22.33  10 1 R R  0.533  70.4
  46  4 -30.56   4 1 R R  0.575  71.5
  47  8 -14.11  25 1 L L  0.559  72.6
  48  2 -38.78   1 1 R R  0.582  73.7
  49  5 -26.44   6 1 R R  0.565  74.7
  50  5 -26.44   6 1 R R  0.503  75.7
  51  9 -10.00  40 0 R L  0.532  76.8
  52  2 -38.78   1 0 L R  0.716  78.6
  53  2 -38.78   1 1 L L  0.711  79.8
  54  6 -22.33  10 1 L L  0.596  81.0
  55  6 -22.33  10 1 L L  0.506  82.0
  56  3 -34.67   2 1 R R  0.570  83.0
  57  7 -18.22  16 1 L L  0.545  84.0
  58  7 -18.22  16 1 L L  0.521  85.1
  59  3 -34.67   2 1 L L  0.837  86.4
  60  3 -34.67   2 0 L R  0.675  87.7
  61  0 -47.00   1 0 R L  0.658  88.8
  62  7 -18.22  16 1 L L  0.541  89.9
  63  3 -34.67   2 1 R R  0.626  91.1
  64  7 -18.22  16 1 L L  0.517  92.1
  65  6 -22.33  10 1 R R  0.514  93.2
  66  0 -47.00   1 1 R R  0.708  94.5
  67  6 -22.33  10 1 R R  0.563  95.6
  68  4 -30.56   4 1 L L  0.638  96.8
  69  8 -14.11  25 1 R R  0.613  97.9
  70  5 -26.44   6 1 R R  0.580  99.0
  71  0 -47.00   1 1 L L  1.152 100.6
  72  8 -14.11  25 1 L L  0.502 101.7
  73  0 -47.00   1 0 L R  0.551 102.7
  74  3 -34.67   2 1 R R  0.492 103.6
  75  7 -18.22  16 1 R R  0.440 104.6
  76  3 -34.67   2 1 R R  0.466 105.6
  77  7 -18.22  16 1 L L  0.431 106.5
  78  8 -14.11  25 1 R R  0.405 107.4
  79  8 -14.11  25 1 L L  0.517 108.5
  80  5 -26.44   6 1 L L  0.457 109.4
  81  8 -14.11  25 1 R R  0.372 110.3
  82  4 -30.56   4 1 L L  0.637 111.4
  83  0 -47.00   1 1 R R  0.452 112.4
  84  5 -26.44   6 1 R R  0.518 113.4
  85  3 -34.67   2 0 L R  0.531 114.4
  86  4 -30.56   4 1 L L  0.514 115.4
  87  7 -18.22  16 1 R R  0.468 116.4
  88  6 -22.33  10 1 R R  0.467 117.3
  89  6 -22.33  10 1 R R  0.603 118.4
  90  8 -14.11  25 1 R R  0.430 119.3
  91  5 -26.44   6 1 R R  0.446 122.5
  92  3 -34.67   2 1 R R  0.483 123.4
  93  5 -26.44   6 1 L L  0.470 124.4
  94  5 -26.44   6 1 L L  0.469 125.3
  95  4 -30.56   4 1 L L  0.506 126.3
  96  3 -34.67   2 1 R R  0.457 127.3
  97  4 -30.56   4 1 R R  0.531 128.4
  98  4 -30.56   4 1 L L  0.453 129.3
  99  4 -30.56   4 1 R R  0.406 130.2
