   0  0 -20.00  13 1 L L  0.289   3.1
   1  0 -47.00   1 1 R R  0.568   4.3
   2  0 -47.00   1 0 R L  0.319   5.1
   3  0 -25.64   7 1 R R  0.237   5.8
   4  0 -30.56   4 1 L L  0.256   6.6
   5  0 -34.69   2 1 R R  0.191   7.3
   6  0 -37.88   2 1 R R  0.270   8.0
   7  0 -40.19   1 0 R L  0.264   8.8
   8  0 -35.85   2 1 L L  0.311   9.6
   9  0 -36.36   2 1 L L  0.172  10.3
  10  0 -36.79   2 1 L L  0.239  14.1
  11  0 -37.15   2 1 L L  0.352  15.0
  12  0 -37.44   2 1 L L  0.288  15.7
  13  0 -37.66   2 1 L L  0.304  16.5
  14  0 -37.88   2 1 L L  0.389  17.4
  15  0 -38.09   2 1 R R  0.341  18.2
  16  0 -38.24   2 1 R R  0.264  19.0
  17  0 -38.46   2 0 L R  0.279  19.8
  18  0 -37.23   2 1 L L  0.239  20.5
  19  0 -37.30   2 1 L L  0.328  21.3
  20  0 -37.44   2 1 R R  0.305  24.7
  21  0 -37.51   2 1 R R  0.278  25.4
  22  0 -37.66   2 1 L L  0.280  26.2
  23  0 -37.73   2 1 L L  0.250  27.0
  24  0 -37.80   2 1 R R  0.288  27.8
  25  0 -37.88   2 1 R R  0.303  28.6
  26  0 -37.95   2 1 R R  0.258  29.3
  27  0 -38.02   2 1 L L  0.212  30.1
  28  0 -38.09   2 0 R L  0.372  31.0
  29  0 -37.44   2 1 L L  0.328  31.8
  30  0 -37.51   2 1 L L  0.287  36.1
  31  0 -37.59   2 1 R R  0.247  36.8
  32  0 -37.59   2 1 L L  0.320  37.6
  33  0 -37.66   2 0 L R  0.327  38.4
  34  0 -37.15   2 1 L L  0.327  39.3
  35  0 -37.15   2 1 R R  0.252  40.0
  36  0 -37.23   2 1 L L  0.313  40.8
  37  0 -37.30   2 1 R R  0.330  41.6
  38  0 -37.30   2 1 R R  0.327  42.3
  39  0 -37.37   2 1 R R  0.292  43.1
  40  0 -37.37   2 0 R L  0.228  46.9
  41  0 -36.94   2 1 L L  0.313  48.2
  42  0 -37.01   2 1 R R  0.288  48.9
  43  0 -37.01   2 1 R R  0.277  49.6
  44  0 -37.08   2 1 R R  0.300  50.4
  45  0 -37.08   2 1 R R  0.289  51.2
  46  0 -37.15   2 1 R R  0.239  51.9
  47  0 -37.15   2 1 R R  0.253  52.7
  48  0 -37.23   2 1 R R  0.290  53.5
  49  0 -37.23   2 1 L L  0.288  54.2
  50  0 -37.30   2 1 R R  0.166  57.9
  51  0 -37.30   2 1 L L  0.267  58.6
  52  0 -37.37   2 1 L L  0.303  59.4
  53  0 -37.37   2 1 L L  0.263  60.2
  54  0 -37.44   2 0 L R  0.260  60.9
  55  0 -37.08   2 1 R R  0.282  61.9
  56  0 -37.15   2 1 R R  0.257  62.6
  57  0 -37.15   2 1 L L  0.280  63.3
  58  0 -37.15   2 1 L L  0.248  64.1
  59  0 -37.23   2 1 R R  0.218  64.8
  60  0 -37.23   2 1 R R  0.239  68.4
  61  0 -37.23   2 1 L L  0.265  69.2
  62  0 -37.30   2 1 R R  0.265  69.9
  63  0 -37.30   2 1 L L  0.256  70.6
  64  0 -37.37   2 1 L L  0.314  71.4
  65  0 -37.37   2 1 R R  0.337  72.3
  66  0 -37.37   2 1 L L  0.292  73.0
  67  0 -37.37   2 1 R R  0.255  73.7
  68  0 -37.44   2 1 L L  0.338  74.5
  69  0 -37.44   2 1 R R  0.288  75.3
  70  0 -37.44   2 0 L R  0.553  78.9
  71  0 -37.23   2 1 L L  0.281  79.7
  72  0 -37.23   2 0 L R  0.297  80.4
  73  0 -37.01   2 1 L L  0.327  81.4
  74  0 -37.01   2 1 R R  0.253  82.1
  75  0 -37.08   2 1 R R  0.250  82.8
  76  0 -37.08   2 1 R R  0.254  83.6
  77  0 -37.08   2 1 L L  0.295  84.4
  78  0 -37.15   2 1 R R  0.254  85.1
  79  0 -37.15   2 1 R R  0.270  85.9
  80  0 -37.15   2 1 R R  0.277  89.3
  81  0 -37.15   2 1 R R  0.327  90.0
  82  0 -37.23   2 1 L L  0.313  90.8
  83  0 -37.23   2 1 R R  0.237  91.5
  84  0 -37.23   2 1 L L  0.276  92.2
  85  0 -37.23   2 1 R R  0.213  92.9
  86  0 -37.30   2 0 L R  0.309  93.7
  87  0 -37.08   2 1 L L  0.255  94.5
  88  0 -37.08   2 1 R R  0.250  95.2
  89  0 -37.08   2 1 L L  0.214  95.9
  90  0 -37.15   2 1 R R  0.251  99.0
  91  0 -37.15   2 0 L R  0.269  99.7
  92  0 -36.94   2 1 R R  0.240 100.8
  93  0 -37.01   2 1 L L  0.191 101.5
  94  0 -37.01   2 1 L L  0.401 102.4
  95  0 -37.01   2 1 R R  0.213 103.1
  96  0 -37.01   2 1 L L  0.263 103.8
  97  0 -37.01   2 0 L R  0.213 104.5
  98  0 -36.86   2 1 L L  0.214 105.3
  99  0 -36.86   2 1 L L  0.425 106.2
