time	V(vi)	V(vo)
9.053758946531353e-02	3.313909e-01	-1.300517e+01
9.073290196531351e-02	4.443924e-01	-1.300518e+01
9.092821446531350e-02	5.507098e-01	-1.300520e+01
9.112352696531349e-02	6.487440e-01	-1.300521e+01
9.131883946531348e-02	7.370205e-01	-1.300522e+01
9.151415196531347e-02	8.142115e-01	-1.300523e+01
9.170946446531346e-02	8.791560e-01	-1.300524e+01
9.190477696531345e-02	9.308772e-01	-1.300525e+01
9.210008946531344e-02	9.685971e-01	-1.300526e+01
9.229540196531343e-02	9.917485e-01	-1.300526e+01
9.249071446531341e-02	9.999830e-01	-1.300526e+01
9.268602696531340e-02	9.931768e-01	-1.300526e+01
9.288133946531339e-02	9.714323e-01	-1.300526e+01
9.307665196531338e-02	9.350767e-01	-1.300525e+01
9.327196446531337e-02	8.846565e-01	-1.300524e+01
9.346727696531336e-02	8.209303e-01	-1.300524e+01
9.366258946531335e-02	7.448565e-01	-1.300523e+01
9.385790196531334e-02	6.575795e-01	-1.300521e+01
9.405321446531333e-02	5.604118e-01	-1.300520e+01
9.424852696531331e-02	4.548150e-01	-1.300519e+01
9.444383946531330e-02	3.423773e-01	-1.300517e+01
9.463915196531329e-02	2.247900e-01	-1.300515e+01
9.483446446531328e-02	1.038216e-01	-1.300514e+01
9.512743321531326e-02	-7.998312e-02	-1.300511e+01
9.532274571531325e-02	-2.014001e-01	-1.300510e+01
9.551805821531324e-02	-3.197879e-01	-1.300508e+01
9.571337071531323e-02	-4.333657e-01	-1.300507e+01
9.590868321531322e-02	-5.404253e-01	-1.300505e+01
9.610399571531321e-02	-6.393564e-01	-1.300504e+01
9.629930821531320e-02	-7.286710e-01	-1.300502e+01
9.649462071531319e-02	-8.070257e-01	-1.300501e+01
9.668993321531318e-02	-8.732420e-01	-1.300500e+01
9.688524571531316e-02	-9.263240e-01	-1.300499e+01
9.708055821531315e-02	-9.654731e-01	-1.300496e+01
9.727587071531314e-02	-9.901006e-01	-1.300490e+01
9.747118321531313e-02	-9.998361e-01	-1.300486e+01
9.766649571531312e-02	-9.945331e-01	-1.300489e+01
9.786180821531311e-02	-9.742714e-01	-1.300494e+01
9.805712071531310e-02	-9.393558e-01	-1.300498e+01
9.825243321531309e-02	-8.903114e-01	-1.300500e+01
9.844774571531308e-02	-8.278759e-01	-1.300501e+01
9.864305821531306e-02	-7.529883e-01	-1.300502e+01
9.883837071531305e-02	-6.667752e-01	-1.300503e+01
9.903368321531304e-02	-5.705330e-01	-1.300505e+01
9.922899571531303e-02	-4.657096e-01	-1.300506e+01
9.942430821531302e-02	-3.538814e-01	-1.300508e+01
9.961962071531301e-02	-2.367305e-01	-1.300509e+01
9.981493321531300e-02	-1.160190e-01	-1.300511e+01
9.991258946531299e-02	-5.489405e-02	-1.300512e+01
1.000000000000000e-01	4.656134e-15	-1.300512e+01
