time	V(vi)	V(vo)
3.511258293555216e-03	-9.553331e-01	1.300513e+01
3.608914543555216e-03	-9.843247e-01	1.300513e+01
3.706570793555216e-03	-9.985112e-01	1.300513e+01
3.804227043555215e-03	-9.976791e-01	1.300513e+01
3.901883293555215e-03	-9.818410e-01	1.300513e+01
3.999539543555215e-03	-9.512352e-01	1.300513e+01
4.097195793555214e-03	-9.063218e-01	1.300513e+01
4.194852043555214e-03	-8.477765e-01	1.300513e+01
4.292508293555214e-03	-7.764800e-01	1.300513e+01
4.390164543555213e-03	-6.935043e-01	1.300513e+01
4.487820793555213e-03	-6.000978e-01	1.300513e+01
4.585477043555213e-03	-4.976652e-01	1.300513e+01
4.683133293555212e-03	-3.877473e-01	1.300513e+01
4.780789543555212e-03	-2.719973e-01	1.300512e+01
4.829617668555212e-03	-2.124766e-01	1.300502e+01
4.878445793555211e-03	-1.521562e-01	1.300404e+01
4.927273918555211e-03	-9.126312e-02	1.299925e+01
4.961370157122858e-03	-4.852463e-02	1.297733e+01
5.000141601064476e-03	1.779411e-04	1.213535e+01
5.023861712805010e-03	2.998102e-02	9.461069e+00
5.044141980410248e-03	5.544201e-02	4.210412e+00
5.065782292028763e-03	8.257035e-02	-3.980583e+00
5.079080076537521e-03	9.921148e-02	-9.547461e+00
5.088201865828312e-03	1.106109e-01	-1.294096e+01
5.088976484050165e-03	1.115783e-01	-1.298961e+01
5.107299791055595e-03	1.344503e-01	-1.299852e+01
5.125623098061025e-03	1.572238e-01	-1.300519e+01
5.143946405066455e-03	1.798987e-01	-1.300964e+01
5.162269712071886e-03	2.024752e-01	-1.301186e+01
5.180593019077316e-03	2.249531e-01	-1.301185e+01
5.198916326082745e-03	2.473324e-01	-1.300962e+01
5.217239633088176e-03	2.696132e-01	-1.300515e+01
5.314895883088176e-03	3.854633e-01	-1.300518e+01
5.412552133088175e-03	4.955156e-01	-1.300519e+01
5.510208383088175e-03	5.981148e-01	-1.300521e+01
5.607864633088174e-03	6.917179e-01	-1.300522e+01
5.705520883088174e-03	7.749169e-01	-1.300523e+01
5.803177133088174e-03	8.464605e-01	-1.300524e+01
5.900833383088173e-03	9.052725e-01	-1.300525e+01
5.998489633088173e-03	9.504683e-01	-1.300525e+01
6.096145883088173e-03	9.813682e-01	-1.300526e+01
6.193802133088172e-03	9.975074e-01	-1.300526e+01
6.291458383088172e-03	9.986432e-01	-1.300526e+01
6.389114633088172e-03	9.847584e-01	-1.300526e+01
6.486770883088171e-03	9.560620e-01	-1.300525e+01
6.584427133088171e-03	9.129855e-01	-1.300525e+01
6.682083383088171e-03	8.561769e-01	-1.300524e+01
6.779739633088170e-03	7.864906e-01	-1.300523e+01
6.877395883088170e-03	7.049747e-01	-1.300522e+01
6.975052133088170e-03	6.128553e-01	-1.300521e+01
7.072708383088169e-03	5.115180e-01	-1.300519e+01
7.170364633088169e-03	4.024870e-01	-1.300518e+01
7.268020883088169e-03	2.874022e-01	-1.300516e+01
7.365677133088168e-03	1.679947e-01	-1.300454e+01
7.414505258088168e-03	1.072293e-01	-1.300148e+01
7.450581260644466e-03	6.206151e-02	-1.298882e+01
7.492747233006747e-03	9.113969e-03	-1.240112e+01
7.516672313556408e-03	-2.094951e-02	-1.039931e+01
7.536914591128861e-03	-4.637161e-02	-6.005718e+00
7.560082989427877e-03	-7.543080e-02	1.986510e+00
7.575148493795155e-03	-9.429409e-02	8.404213e+00
7.584997730463235e-03	-1.066083e-01	1.272609e+01
7.586088452883755e-03	-1.079710e-01	1.296646e+01
7.594035868823643e-03	-1.178958e-01	1.298716e+01
7.601983284763531e-03	-1.278065e-01	1.300280e+01
7.609930700703419e-03	-1.377034e-01	1.301335e+01
7.617878116643308e-03	-1.475862e-01	1.301884e+01
7.625825532583196e-03	-1.574552e-01	1.301925e+01
7.633772948523083e-03	-1.673101e-01	1.301459e+01
7.641720364462971e-03	-1.771512e-01	1.300486e+01
7.739376614462971e-03	-2.962935e-01	1.300513e+01
7.837032864462971e-03	-4.109793e-01	1.300513e+01
7.934689114462972e-03	-5.194836e-01	1.300513e+01
8.032345364462973e-03	-6.201743e-01	1.300513e+01
8.130001614462975e-03	-7.115371e-01	1.300513e+01
8.227657864462976e-03	-7.921977e-01	1.300513e+01
8.325314114462978e-03	-8.609429e-01	1.300513e+01
8.422970364462979e-03	-9.167387e-01	1.300513e+01
8.520626614462980e-03	-9.587459e-01	1.300513e+01
8.618282864462982e-03	-9.863327e-01	1.300513e+01
8.715939114462983e-03	-9.990841e-01	1.300513e+01
8.813595364462985e-03	-9.968084e-01	1.300513e+01
8.911251614462986e-03	-9.795398e-01	1.300513e+01
9.008907864462987e-03	-9.475379e-01	1.300513e+01
9.106564114462989e-03	-9.012842e-01	1.300513e+01
9.204220364462990e-03	-8.414744e-01	1.300513e+01
9.301876614462991e-03	-7.690079e-01	1.300513e+01
9.399532864462993e-03	-6.849749e-01	1.300513e+01
9.497189114462994e-03	-5.906392e-01	1.300513e+01
9.594845364462996e-03	-4.874198e-01	1.300513e+01
9.692501614462997e-03	-3.768691e-01	1.300513e+01
9.790157864462998e-03	-2.606500e-01	1.300511e+01
9.838985989462999e-03	-2.009584e-01	1.300495e+01
9.887814114463000e-03	-1.405104e-01	1.300350e+01
9.936642239463001e-03	-7.953362e-02	1.299637e+01
9.973047038057764e-03	-3.386362e-02	1.266576e+01
1.000942271535365e-02	1.184066e-02	1.070105e+01
1.003301870080451e-02	4.148062e-02	6.558154e+00
1.005820712498655e-02	7.308003e-02	-1.760210e+00
1.008335859927942e-02	1.045600e-01	-1.102737e+01
1.009367770463907e-02	1.174472e-01	-1.297740e+01
1.010862917923650e-02	1.360949e-01	-1.299310e+01
1.012358065383393e-02	1.546801e-01	-1.300488e+01
1.013853212843136e-02	1.732026e-01	-1.301275e+01
1.015348360302879e-02	1.916625e-01	-1.301671e+01
1.016843507762622e-02	2.100598e-01	-1.301676e+01
1.018338655222365e-02	2.283944e-01	-1.301290e+01
1.019833802682108e-02	2.466665e-01	-1.300513e+01
1.029599427682109e-02	3.634396e-01	-1.300517e+01
1.039365052682109e-02	4.747464e-01	-1.300519e+01
1.049130677682109e-02	5.789125e-01	-1.300520e+01
1.058896302682109e-02	6.743712e-01	-1.300522e+01
1.068661927682109e-02	7.596867e-01	-1.300523e+01
1.078427552682109e-02	8.335758e-01	-1.300524e+01
1.088193177682109e-02	8.949273e-01	-1.300525e+01
1.097958802682110e-02	9.428181e-01	-1.300525e+01
1.107724427682110e-02	9.765281e-01	-1.300526e+01
1.117490052682110e-02	9.955502e-01	-1.300526e+01
1.127255677682110e-02	9.995983e-01	-1.300526e+01
1.137021302682110e-02	9.886115e-01	-1.300526e+01
1.146786927682110e-02	9.627551e-01	-1.300525e+01
1.156552552682110e-02	9.224179e-01	-1.300525e+01
1.166318177682111e-02	8.682067e-01	-1.300524e+01
1.176083802682111e-02	8.009369e-01	-1.300523e+01
1.185849427682111e-02	7.216202e-01	-1.300522e+01
1.195615052682111e-02	6.314497e-01	-1.300521e+01
1.205380677682111e-02	5.317816e-01	-1.300520e+01
1.215146302682111e-02	4.241151e-01	-1.300518e+01
1.224911927682111e-02	3.100694e-01	-1.300516e+01
1.234677552682112e-02	1.913600e-01	-1.300489e+01
1.239560365182112e-02	1.308123e-01	-1.300289e+01
1.244443177682112e-02	6.977236e-02	-1.299263e+01
1.248298155655978e-02	2.138438e-02	-1.221602e+01
1.251926681232845e-02	-2.420902e-02	-8.737895e+00
1.254436672549621e-02	-5.572399e-02	-2.746361e+00
1.256872234501790e-02	-8.625174e-02	6.406259e+00
1.258130812295861e-02	-1.019971e-01	1.114439e+01
1.258984801403055e-02	-1.126666e-01	1.293724e+01
1.259129396653248e-02	-1.144719e-01	1.300422e+01
1.261107642083527e-02	-1.391603e-01	1.300443e+01
1.263085887513806e-02	-1.637274e-01	1.300462e+01
1.265064132944084e-02	-1.881732e-01	1.300477e+01
1.267042378374363e-02	-2.124978e-01	1.300490e+01
1.269020623804642e-02	-2.367010e-01	1.300500e+01
1.270998869234921e-02	-2.607830e-01	1.300508e+01
1.272977114665200e-02	-2.847436e-01	1.300513e+01
1.282742739665200e-02	-3.999455e-01	1.300513e+01
1.292508364665200e-02	-5.091319e-01	1.300513e+01
1.302273989665200e-02	-6.106604e-01	1.300513e+01
1.312039614665200e-02	-7.030041e-01	1.300513e+01
1.321805239665200e-02	-7.847739e-01	1.300513e+01
1.331570864665201e-02	-8.547400e-01	1.300513e+01
1.341336489665201e-02	-9.118500e-01	1.300513e+01
1.351102114665201e-02	-9.552449e-01	1.300513e+01
1.360867739665201e-02	-9.842721e-01	1.300513e+01
1.370633364665201e-02	-9.984949e-01	1.300513e+01
1.380398989665201e-02	-9.976994e-01	1.300513e+01
1.390164614665201e-02	-9.818975e-01	1.300513e+01
1.399930239665201e-02	-9.513270e-01	1.300513e+01
1.409695864665202e-02	-9.064477e-01	1.300513e+01
1.419461489665202e-02	-8.479345e-01	1.300513e+01
1.429227114665202e-02	-7.766677e-01	1.300513e+01
1.438992739665202e-02	-6.937190e-01	1.300513e+01
1.448758364665202e-02	-6.003362e-01	1.300513e+01
1.458523989665202e-02	-4.979237e-01	1.300513e+01
1.468289614665202e-02	-3.880220e-01	1.300513e+01
1.478055239665203e-02	-2.722841e-01	1.300512e+01
1.482938052165203e-02	-2.127678e-01	1.300502e+01
1.487820864665203e-02	-1.524507e-01	1.300405e+01
1.492703677165203e-02	-9.155989e-02	1.299930e+01
1.496112426419578e-02	-4.883326e-02	1.297786e+01
1.499996183705563e-02	-4.795697e-05	1.214204e+01
1.502369594738141e-02	2.977281e-02	9.481860e+00
1.504398720905934e-02	5.524781e-02	4.247039e+00
1.506565466339918e-02	8.241051e-02	-3.937936e+00
1.507894562053656e-02	9.904335e-02	-9.508931e+00
1.508808795840945e-02	1.104687e-01	-1.293907e+01
1.508887250257523e-02	1.114485e-01	-1.298922e+01
1.510723456157250e-02	1.343692e-01	-1.299836e+01
1.512559662056978e-02	1.571911e-01	-1.300522e+01
1.514395867956705e-02	1.799139e-01	-1.300979e+01
1.516232073856432e-02	2.025378e-01	-1.301206e+01
1.518068279756160e-02	2.250627e-01	-1.301205e+01
1.519904485655887e-02	2.474887e-01	-1.300974e+01
1.521740691555615e-02	2.698157e-01	-1.300515e+01
1.531506316555615e-02	3.856572e-01	-1.300518e+01
1.541271941555615e-02	4.956982e-01	-1.300519e+01
1.551037566555615e-02	5.982833e-01	-1.300521e+01
1.560803191555615e-02	6.918697e-01	-1.300522e+01
1.570568816555615e-02	7.750498e-01	-1.300523e+01
1.580334441555616e-02	8.465724e-01	-1.300524e+01
1.590100066555616e-02	9.053618e-01	-1.300525e+01
1.599865691555616e-02	9.505336e-01	-1.300525e+01
1.609631316555616e-02	9.814086e-01	-1.300526e+01
1.619396941555616e-02	9.975222e-01	-1.300526e+01
1.629162566555616e-02	9.986323e-01	-1.300526e+01
1.638928191555616e-02	9.847219e-01	-1.300526e+01
1.648693816555617e-02	9.560004e-01	-1.300525e+01
1.658459441555617e-02	9.128997e-01	-1.300525e+01
1.668225066555617e-02	8.560683e-01	-1.300524e+01
1.677990691555617e-02	7.863607e-01	-1.300523e+01
1.687756316555617e-02	7.048255e-01	-1.300522e+01
1.697521941555617e-02	6.126891e-01	-1.300521e+01
1.707287566555617e-02	5.113373e-01	-1.300519e+01
1.717053191555618e-02	4.022946e-01	-1.300518e+01
1.726818816555618e-02	2.872009e-01	-1.300516e+01
1.736584441555618e-02	1.677875e-01	-1.300453e+01
1.741467254055618e-02	1.070203e-01	-1.300146e+01
1.745069677831395e-02	6.191663e-02	-1.298876e+01
1.749281597745514e-02	9.027586e-03	-1.239756e+01
1.751676350375866e-02	-2.106408e-02	-1.038500e+01
1.753701546061853e-02	-4.649823e-02	-5.978019e+00
1.756016560299679e-02	-7.553431e-02	2.018496e+00
1.757518068596915e-02	-9.433436e-02	8.416778e+00
1.758501034855177e-02	-1.066241e-01	1.272667e+01
1.758610159791469e-02	-1.079875e-01	1.296671e+01
1.759405650184846e-02	-1.179215e-01	1.298728e+01
1.760201140578222e-02	-1.278416e-01	1.300280e+01
1.760996630971599e-02	-1.377477e-01	1.301329e+01
1.761792121364976e-02	-1.476398e-01	1.301874e+01
1.762587611758353e-02	-1.575179e-01	1.301915e+01
1.763383102151730e-02	-1.673821e-01	1.301452e+01
1.764178592545107e-02	-1.772322e-01	1.300486e+01
1.773944217545107e-02	-2.963722e-01	1.300513e+01
1.783709842545107e-02	-4.110544e-01	1.300513e+01
1.793475467545107e-02	-5.195540e-01	1.300513e+01
1.803241092545107e-02	-6.202390e-01	1.300513e+01
1.813006717545107e-02	-7.115950e-01	1.300513e+01
1.822772342545107e-02	-7.922480e-01	1.300513e+01
1.832537967545108e-02	-8.609848e-01	1.300513e+01
1.842303592545108e-02	-9.167716e-01	1.300513e+01
1.852069217545108e-02	-9.587693e-01	1.300513e+01
1.861834842545108e-02	-9.863463e-01	1.300513e+01
1.871600467545108e-02	-9.990876e-01	1.300513e+01
1.881366092545108e-02	-9.968018e-01	1.300513e+01
1.891131717545108e-02	-9.795231e-01	1.300513e+01
1.900897342545109e-02	-9.475116e-01	1.300513e+01
1.910662967545109e-02	-9.012485e-01	1.300513e+01
1.920428592545109e-02	-8.414298e-01	1.300513e+01
1.930194217545109e-02	-7.689552e-01	1.300513e+01
1.939959842545109e-02	-6.849149e-01	1.300513e+01
1.949725467545109e-02	-5.905728e-01	1.300513e+01
1.959491092545109e-02	-4.873479e-01	1.300513e+01
1.969256717545110e-02	-3.767928e-01	1.300513e+01
1.979022342545110e-02	-2.605704e-01	1.300511e+01
1.983905155045110e-02	-2.008777e-01	1.300495e+01
1.988787967545110e-02	-1.404289e-01	1.300350e+01
1.993670780045110e-02	-7.945149e-02	1.299634e+01
1.997313411183100e-02	-3.375426e-02	1.266233e+01
2.000949916627313e-02	1.193672e-02	1.068705e+01
2.003308455773711e-02	4.156331e-02	6.534435e+00
2.005829302062152e-02	7.318767e-02	-1.803371e+00
2.008352994279679e-02	1.047742e-01	-1.108479e+01
2.009383408836646e-02	1.176423e-01	-1.298360e+01
2.011544440426362e-02	1.445993e-01	-1.299613e+01
2.013705472016078e-02	1.714050e-01	-1.300552e+01
2.015866503605794e-02	1.980592e-01	-1.301175e+01
2.018027535195510e-02	2.245621e-01	-1.301483e+01
2.020188566785226e-02	2.509137e-01	-1.301476e+01
2.022349598374942e-02	2.771138e-01	-1.301154e+01
2.024510629964658e-02	3.031626e-01	-1.300516e+01
2.034276254964658e-02	4.175325e-01	-1.300518e+01
2.044041879964658e-02	5.256224e-01	-1.300519e+01
2.053807504964658e-02	6.258065e-01	-1.300521e+01
2.063573129964658e-02	7.165778e-01	-1.300522e+01
2.073338754964658e-02	7.965711e-01	-1.300523e+01
2.083104379964659e-02	8.645833e-01	-1.300524e+01
2.092870004964659e-02	9.195913e-01	-1.300525e+01
2.102635629964659e-02	9.607678e-01	-1.300525e+01
2.112401254964659e-02	9.874935e-01	-1.300526e+01
2.122166879964659e-02	9.993663e-01	-1.300526e+01
2.131932504964659e-02	9.962078e-01	-1.300526e+01
2.141698129964659e-02	9.780653e-01	-1.300526e+01
2.151463754964660e-02	9.452119e-01	-1.300525e+01
2.161229379964660e-02	8.981416e-01	-1.300525e+01
2.170995004964660e-02	8.375623e-01	-1.300524e+01
2.180760629964660e-02	7.643854e-01	-1.300523e+01
2.190526254964660e-02	6.797114e-01	-1.300522e+01
2.200291879964660e-02	5.848140e-01	-1.300520e+01
2.210057504964660e-02	4.811203e-01	-1.300519e+01
2.219823129964660e-02	3.701902e-01	-1.300517e+01
2.229588754964661e-02	2.536920e-01	-1.300514e+01
2.234471567464661e-02	1.939000e-01	-1.300492e+01
2.239354379964661e-02	1.333781e-01	-1.300307e+01
2.244237192464661e-02	7.235429e-02	-1.299375e+01
2.248035661366728e-02	2.468210e-02	-1.235137e+01
2.251634288390507e-02	-2.053563e-02	-9.360478e+00
2.254046055154984e-02	-5.082233e-02	-4.050912e+00
2.256567074273945e-02	-8.243065e-02	5.020321e+00
2.257901383035461e-02	-9.912864e-02	1.025840e+01
2.258803000642803e-02	-1.103963e-01	1.297037e+01
2.260105559556416e-02	-1.266560e-01	1.299157e+01
2.261408118470030e-02	-1.428722e-01	1.300736e+01
2.262710677383643e-02	-1.590451e-01	1.301773e+01
2.264013236297256e-02	-1.751745e-01	1.302268e+01
2.265315795210869e-02	-1.912604e-01	1.302222e+01
2.266618354124483e-02	-2.073030e-01	1.301635e+01
2.267920913038096e-02	-2.233021e-01	1.300506e+01
2.277686538038096e-02	-3.409425e-01	1.300513e+01
2.287452163038096e-02	-4.534548e-01	1.300513e+01
2.297217788038097e-02	-5.591467e-01	1.300513e+01
2.306983413038097e-02	-6.564285e-01	1.300513e+01
2.316749038038097e-02	-7.438371e-01	1.300513e+01
2.326514663038097e-02	-8.200576e-01	1.300513e+01
2.336280288038097e-02	-8.839437e-01	1.300513e+01
2.346045913038097e-02	-9.345344e-01	1.300513e+01
2.355811538038097e-02	-9.710689e-01	1.300513e+01
2.365577163038098e-02	-9.929976e-01	1.300513e+01
2.375342788038098e-02	-9.999907e-01	1.300513e+01
2.385108413038098e-02	-9.919431e-01	1.300513e+01
2.394874038038098e-02	-9.689756e-01	1.300513e+01
2.404639663038098e-02	-9.314339e-01	1.300513e+01
2.414405288038098e-02	-8.798825e-01	1.300513e+01
2.424170913038098e-02	-8.150969e-01	1.300513e+01
2.433936538038099e-02	-7.380515e-01	1.300513e+01
2.443702163038099e-02	-6.499050e-01	1.300513e+01
2.453467788038099e-02	-5.519835e-01	1.300513e+01
2.463233413038099e-02	-4.457595e-01	1.300513e+01
2.472999038038099e-02	-3.328309e-01	1.300513e+01
2.482764663038099e-02	-2.148963e-01	1.300503e+01
2.487647475538099e-02	-1.546038e-01	1.300413e+01
2.492530288038099e-02	-9.372938e-02	1.299971e+01
2.495911126067435e-02	-5.135970e-02	1.298125e+01
2.499857061452957e-02	-1.796218e-03	1.219011e+01
2.502242440481750e-02	2.817561e-02	9.639150e+00
2.504276531971861e-02	5.371462e-02	4.537617e+00
2.506467037452581e-02	8.117776e-02	-3.608567e+00
2.507794132164435e-02	9.778743e-02	-9.219559e+00
2.508724595788544e-02	1.094170e-01	-1.292340e+01
2.508753672776797e-02	1.097802e-01	-1.297910e+01
2.509948915361257e-02	1.247015e-01	-1.299430e+01
2.511144157945716e-02	1.395874e-01	-1.300567e+01
2.512339400530176e-02	1.544378e-01	-1.301322e+01
2.513534643114636e-02	1.692528e-01	-1.301692e+01
2.514729885699095e-02	1.840324e-01	-1.301680e+01
2.515925128283555e-02	1.987765e-01	-1.301284e+01
2.517120370868015e-02	2.134851e-01	-1.300506e+01
2.526885995868015e-02	3.314683e-01	-1.300517e+01
2.536651620868015e-02	4.444658e-01	-1.300518e+01
2.546417245868015e-02	5.507782e-01	-1.300520e+01
2.556182870868015e-02	6.488063e-01	-1.300521e+01
2.565948495868015e-02	7.370759e-01	-1.300522e+01
2.575714120868015e-02	8.142591e-01	-1.300523e+01
2.585479745868016e-02	8.791951e-01	-1.300524e+01
2.595245370868016e-02	9.309071e-01	-1.300525e+01
2.605010995868016e-02	9.686175e-01	-1.300525e+01
2.614776620868016e-02	9.917590e-01	-1.300526e+01
2.624542245868016e-02	9.999834e-01	-1.300526e+01
2.634307870868016e-02	9.931673e-01	-1.300526e+01
2.644073495868016e-02	9.714129e-01	-1.300526e+01
2.653839120868016e-02	9.350476e-01	-1.300525e+01
2.663604745868017e-02	8.846183e-01	-1.300524e+01
2.673370370868017e-02	8.208835e-01	-1.300524e+01
2.683135995868017e-02	7.448019e-01	-1.300523e+01
2.692901620868017e-02	6.575177e-01	-1.300521e+01
2.702667245868017e-02	5.603439e-01	-1.300520e+01
2.712432870868017e-02	4.547420e-01	-1.300519e+01
2.722198495868017e-02	3.423003e-01	-1.300517e+01
2.731964120868018e-02	2.247101e-01	-1.300508e+01
2.736846933368018e-02	1.645347e-01	-1.300446e+01
2.741729745868018e-02	1.037401e-01	-1.300112e+01
2.745252132588442e-02	5.962807e-02	-1.298759e+01
2.749394283990832e-02	7.611578e-03	-1.233196e+01
2.751839384567206e-02	-2.311233e-02	-1.011789e+01
2.753881150177498e-02	-4.875264e-02	-5.473986e+00
2.756170088717168e-02	-7.745796e-02	2.622575e+00
2.757593727326478e-02	-9.528083e-02	8.677931e+00
2.758560021263815e-02	-1.073611e-01	1.289641e+01
2.758590217949356e-02	-1.077383e-01	1.296518e+01
2.759182916617301e-02	-1.151407e-01	1.298613e+01
2.759775615285246e-02	-1.225358e-01	1.300197e+01
2.760368313953190e-02	-1.299235e-01	1.301272e+01
2.760961012621135e-02	-1.373040e-01	1.301836e+01
2.761553711289079e-02	-1.446771e-01	1.301890e+01
2.762146409957024e-02	-1.520430e-01	1.301434e+01
2.762739108624969e-02	-1.594015e-01	1.300468e+01
2.771224202389468e-02	-2.635604e-01	1.300512e+01
2.780989827389468e-02	-3.796608e-01	1.300513e+01
2.790755452389469e-02	-4.900509e-01	1.300513e+01
2.800521077389469e-02	-5.930701e-01	1.300513e+01
2.810286702389469e-02	-6.871690e-01	1.300513e+01
2.820052327389469e-02	-7.709322e-01	1.300513e+01
2.829817952389469e-02	-8.430999e-01	1.300513e+01
2.839583577389469e-02	-9.025866e-01	1.300513e+01
2.849349202389469e-02	-9.484975e-01	1.300513e+01
2.859114827389470e-02	-9.801422e-01	1.300513e+01
2.868880452389470e-02	-9.970446e-01	1.300513e+01
2.878646077389470e-02	-9.989505e-01	1.300513e+01
2.888411702389470e-02	-9.858313e-01	1.300513e+01
2.898177327389470e-02	-9.578843e-01	1.300513e+01
2.907942952389470e-02	-9.155298e-01	1.300513e+01
2.917708577389470e-02	-8.594049e-01	1.300513e+01
2.927474202389471e-02	-7.903537e-01	1.300513e+01
2.937239827389471e-02	-7.094148e-01	1.300513e+01
2.947005452389471e-02	-6.178057e-01	1.300513e+01
2.956771077389471e-02	-5.169043e-01	1.300513e+01
2.966536702389471e-02	-4.082281e-01	1.300513e+01
2.976302327389471e-02	-2.934118e-01	1.300513e+01
2.986067952389471e-02	-1.741823e-01	1.300464e+01
2.990950764889471e-02	-1.134711e-01	1.300202e+01
2.994733534751236e-02	-6.613205e-02	1.299039e+01
2.999093987556414e-02	-1.138504e-02	1.235514e+01
3.001712660280722e-02	2.152026e-02	1.014278e+01
3.003780941050399e-02	4.749483e-02	5.591324e+00
3.006161629257765e-02	7.735197e-02	-2.739148e+00
3.008574356402806e-02	1.075402e-01	-1.290602e+01
3.008604470882631e-02	1.079164e-01	-1.297071e+01
3.009217076452188e-02	1.155672e-01	-1.298872e+01
3.009829682021744e-02	1.232101e-01	-1.300235e+01
3.010442287591300e-02	1.308451e-01	-1.301159e+01
3.011054893160857e-02	1.384723e-01	-1.301645e+01
3.011667498730413e-02	1.460917e-01	-1.301693e+01
3.012280104299969e-02	1.537031e-01	-1.301301e+01
3.012892709869526e-02	1.613067e-01	-1.300472e+01
3.021527259666364e-02	2.672321e-01	-1.300515e+01
3.031292884666364e-02	3.831813e-01	-1.300518e+01
3.041058509666364e-02	4.933670e-01	-1.300519e+01
3.050824134666364e-02	5.961321e-01	-1.300521e+01
3.060589759666364e-02	6.899307e-01	-1.300522e+01
3.070355384666364e-02	7.733522e-01	-1.300523e+01
3.080121009666364e-02	8.451418e-01	-1.300524e+01
3.089886634666365e-02	9.042196e-01	-1.300525e+01
3.099652259666365e-02	9.496971e-01	-1.300525e+01
3.109417884666365e-02	9.808903e-01	-1.300526e+01
3.119183509666365e-02	9.973300e-01	-1.300526e+01
3.128949134666365e-02	9.987689e-01	-1.300526e+01
3.138714759666365e-02	9.851854e-01	-1.300526e+01
3.148480384666364e-02	9.567838e-01	-1.300525e+01
3.158246009666364e-02	9.139912e-01	-1.300525e+01
3.168011634666363e-02	8.574514e-01	-1.300524e+01
3.177777259666362e-02	7.880148e-01	-1.300523e+01
3.187542884666362e-02	7.067256e-01	-1.300522e+01
3.197308509666361e-02	6.148067e-01	-1.300521e+01
3.207074134666361e-02	5.136405e-01	-1.300519e+01
3.216839759666360e-02	4.047486e-01	-1.300518e+01
3.226605384666360e-02	2.897689e-01	-1.300516e+01
3.236371009666359e-02	1.704309e-01	-1.300459e+01
3.241253822166359e-02	1.096866e-01	-1.300172e+01
