time	V(n001)	V(n002)	V(n003)
7.188872992965344e-02	2.043037e-04	-4.621128e+00	4.635732e-01
7.208404242965342e-02	1.519964e-04	-4.815999e+00	4.830205e-01
7.227935492965341e-02	9.757073e-05	-4.938310e+00	4.952027e-01
7.247466742965340e-02	4.184518e-05	-4.986223e+00	4.999367e-01
7.266997992965339e-02	-1.434207e-05	-4.959017e+00	4.971511e-01
7.286529242965338e-02	-7.014595e-05	-4.857101e+00	4.868878e-01
7.306060492965337e-02	-1.247272e-04	-4.682008e+00	4.693014e-01
7.325591742965336e-02	-1.772648e-04	-4.436371e+00	4.446562e-01
7.345122992965335e-02	-2.269686e-04	-4.123885e+00	4.133230e-01
7.364654242965334e-02	-2.730910e-04	-3.749251e+00	3.757730e-01
7.384185492965332e-02	-3.149383e-04	-3.318102e+00	3.325710e-01
7.403716742965331e-02	-3.518810e-04	-2.836924e+00	2.843669e-01
7.423247992965330e-02	-3.833635e-04	-2.312955e+00	2.318856e-01
7.442779242965329e-02	-4.089121e-04	-1.754074e+00	1.759165e-01
7.462310492965328e-02	-4.281426e-04	-1.168689e+00	1.173015e-01
7.481841742965327e-02	-4.407658e-04	-5.656041e-01	5.692217e-02
7.501372992965326e-02	-4.465916e-04	4.611008e-02	-4.313331e-03
7.520904242965325e-02	-4.455326e-04	6.572525e-01	-6.548395e-02
7.540435492965324e-02	-4.376045e-04	1.258631e+00	-1.256696e-01
7.559966742965323e-02	-4.229267e-04	1.841200e+00	-1.839651e-01
7.579497992965321e-02	-4.017200e-04	2.396198e+00	-2.394936e-01
7.599029242965320e-02	-3.743033e-04	2.915277e+00	-2.914199e-01
7.618560492965319e-02	-3.410892e-04	3.390629e+00	-3.389629e-01
7.638091742965318e-02	-3.025770e-04	3.815104e+00	-3.814077e-01
7.657622992965317e-02	-2.593463e-04	4.182319e+00	-4.181157e-01
7.677154242965316e-02	-2.120471e-04	4.486749e+00	-4.485348e-01
7.696685492965315e-02	-1.613911e-04	4.723816e+00	-4.722076e-01
7.716216742965314e-02	-1.081399e-04	4.889955e+00	-4.887780e-01
7.735747992965313e-02	-5.309465e-05	4.982666e+00	-4.979966e-01
7.755279242965311e-02	2.916830e-06	5.000555e+00	-4.997250e-01
7.774810492965310e-02	5.905210e-05	4.943352e+00	-4.939370e-01
7.794341742965309e-02	1.144669e-04	4.811919e+00	-4.807197e-01
7.813872992965308e-02	1.683277e-04	4.608232e+00	-4.602719e-01
7.833404242965307e-02	2.198244e-04	4.335354e+00	-4.329013e-01
7.852935492965306e-02	2.681826e-04	3.997391e+00	-3.990194e-01
7.872466742965305e-02	3.126748e-04	3.599425e+00	-3.591358e-01
7.891997992965304e-02	3.526318e-04	3.147442e+00	-3.138506e-01
7.911529242965303e-02	3.874527e-04	2.648240e+00	-2.638447e-01
7.931060492965301e-02	4.166136e-04	2.109328e+00	-2.098704e-01
7.950591742965300e-02	4.396759e-04	1.538812e+00	-1.527394e-01
7.970122992965299e-02	4.562927e-04	9.452725e-01	-9.331108e-02
7.989654242965298e-02	4.662140e-04	3.376369e-01	-3.247927e-02
8.009185492965297e-02	4.692906e-04	-2.749552e-01	2.884106e-02
8.028716742965296e-02	4.654762e-04	-8.832900e-01	8.972760e-02
8.048247992965295e-02	4.548282e-04	-1.478217e+00	1.492645e-01
8.067779242965294e-02	4.375068e-04	-2.050789e+00	2.065564e-01
8.087310492965293e-02	4.137725e-04	-2.592394e+00	2.607415e-01
8.106841742965291e-02	3.839823e-04	-3.094884e+00	3.110048e-01
8.126372992965290e-02	3.485844e-04	-3.550703e+00	3.565902e-01
8.145904242965289e-02	3.081111e-04	-3.952994e+00	3.968122e-01
8.165435492965288e-02	2.631714e-04	-4.295706e+00	4.310658e-01
8.184966742965287e-02	2.144411e-04	-4.573686e+00	4.588358e-01
8.204497992965286e-02	1.626531e-04	-4.782751e+00	4.797045e-01
8.224029242965285e-02	1.085864e-04	-4.919757e+00	4.933579e-01
8.243560492965284e-02	5.305423e-05	-4.982643e+00	4.995908e-01
8.263091742965283e-02	-3.108250e-06	-4.970465e+00	4.983094e-01
8.282622992965281e-02	-5.905632e-05	-4.883404e+00	4.895329e-01
8.302154242965280e-02	-1.139485e-04	-4.722770e+00	4.733934e-01
8.321685492965279e-02	-1.669592e-04	-4.490980e+00	4.501337e-01
8.341216742965278e-02	-2.172911e-04	-4.191519e+00	4.201034e-01
8.360747992965277e-02	-2.641872e-04	-3.828892e+00	3.837545e-01
8.380279242965276e-02	-3.069420e-04	-3.408553e+00	3.416335e-01
8.399810492965275e-02	-3.449126e-04	-2.936825e+00	2.943741e-01
8.419341742965274e-02	-3.775278e-04	-2.420802e+00	2.426870e-01
8.438872992965273e-02	-4.042969e-04	-1.868246e+00	1.873496e-01
8.458404242965271e-02	-4.248173e-04	-1.287469e+00	1.291943e-01
8.477935492965270e-02	-4.387803e-04	-6.872044e-01	6.909586e-02
8.497466742965269e-02	-4.459760e-04	-7.648219e-02	7.958125e-03
8.516997992965268e-02	-4.462959e-04	5.355122e-01	-5.329931e-02
8.536529242965267e-02	-4.397354e-04	1.139574e+00	-1.137551e-01
8.556060492965266e-02	-4.263931e-04	1.726617e+00	-1.724999e-01
8.575591742965265e-02	-4.064697e-04	2.287812e+00	-2.286501e-01
8.595122992965264e-02	-3.802649e-04	2.814718e+00	-2.813612e-01
8.614654242965263e-02	-3.481730e-04	3.299410e+00	-3.298404e-01
8.634185492965261e-02	-3.106766e-04	3.734597e+00	-3.733584e-01
8.653716742965260e-02	-2.683396e-04	4.113735e+00	-4.112608e-01
8.673247992965259e-02	-2.217991e-04	4.431120e+00	-4.429775e-01
8.692779242965258e-02	-1.717549e-04	4.681978e+00	-4.680314e-01
8.712310492965257e-02	-1.189598e-04	4.862537e+00	-4.860456e-01
8.731841742965256e-02	-6.420779e-05	4.970081e+00	-4.967493e-01
8.751372992965255e-02	-8.322435e-06	5.002992e+00	-4.999814e-01
8.770904242965254e-02	4.785574e-05	4.960774e+00	-4.956933e-01
8.790435492965253e-02	1.034818e-04	4.844065e+00	-4.839495e-01
8.809966742965251e-02	1.577192e-04	4.654617e+00	-4.649267e-01
8.829497992965250e-02	2.097520e-04	4.395283e+00	-4.389109e-01
8.849029242965249e-02	2.587978e-04	4.069960e+00	-4.062935e-01
8.868560492965248e-02	3.041187e-04	3.683543e+00	-3.675651e-01
8.888091742965247e-02	3.450332e-04	3.241844e+00	-3.233082e-01
8.907622992965246e-02	3.809257e-04	2.751507e+00	-2.741884e-01
8.927154242965245e-02	4.112566e-04	2.219906e+00	-2.209445e-01
8.946685492965244e-02	4.355694e-04	1.655038e+00	-1.643775e-01
8.966216742965243e-02	4.534984e-04	1.065398e+00	-1.053380e-01
8.985747992965241e-02	4.647740e-04	4.598550e-01	-4.471419e-02
9.015044867965240e-02	4.688693e-04	-4.583215e-01	4.719448e-02
9.034576117965239e-02	4.629941e-04	-1.063588e+00	1.077716e-01
9.054107367965238e-02	4.503226e-04	-1.652736e+00	1.667278e-01
9.073638617965236e-02	4.310455e-04	-2.216903e+00	2.231762e-01
9.093169867965235e-02	4.054526e-04	-2.747604e+00	2.762679e-01
9.112701117965234e-02	3.739291e-04	-3.236857e+00	3.252042e-01
9.132232367965233e-02	3.369490e-04	-3.677302e+00	3.692492e-01
9.151763617965232e-02	2.950687e-04	-4.062316e+00	4.077403e-01
9.171294867965231e-02	2.489180e-04	-4.386107e+00	4.400986e-01
9.190826117965230e-02	1.991911e-04	-4.643805e+00	4.658374e-01
9.210357367965229e-02	1.466359e-04	-4.831534e+00	4.845696e-01
9.229888617965228e-02	9.204295e-05	-4.946470e+00	4.960134e-01
9.249419867965226e-02	3.623330e-05	-4.986885e+00	4.999967e-01
9.268951117965225e-02	-1.995365e-05	-4.952171e+00	4.964596e-01
9.288482367965224e-02	-7.567283e-05	-4.842850e+00	4.854552e-01
9.308013617965223e-02	-1.300862e-04	-4.660566e+00	4.671492e-01
9.327544867965222e-02	-1.823754e-04	-4.408061e+00	4.418168e-01
9.347076117965221e-02	-2.317539e-04	-4.089133e+00	4.098391e-01
9.366607367965220e-02	-2.774790e-04	-3.708578e+00	3.716970e-01
9.386138617965219e-02	-3.188630e-04	-3.272122e+00	3.279643e-01
9.405669867965218e-02	-3.552834e-04	-2.786328e+00	2.792987e-01
9.425201117965216e-02	-3.861924e-04	-2.258502e+00	2.264321e-01
9.444732367965215e-02	-4.111250e-04	-1.696586e+00	1.701598e-01
9.464263617965214e-02	-4.297062e-04	-1.109029e+00	1.113281e-01
9.483794867965213e-02	-4.416565e-04	-5.046697e-01	5.082200e-02
9.513091742965211e-02	-4.467837e-04	4.134542e-01	-4.108256e-02
9.532622992965210e-02	-4.415947e-04	1.019835e+00	-1.017720e-01
9.552154242965209e-02	-4.295959e-04	1.610998e+00	-1.609307e-01
9.571685492965208e-02	-4.109679e-04	2.178053e+00	-2.176688e-01
9.591216742965207e-02	-3.859908e-04	2.712469e+00	-2.711330e-01
9.610747992965206e-02	-3.550404e-04	3.206209e+00	-3.205191e-01
9.630279242965205e-02	-3.185822e-04	3.651846e+00	-3.650843e-01
9.649810492965204e-02	-2.771647e-04	4.042678e+00	-4.041583e-01
9.669341742965203e-02	-2.314107e-04	4.372826e+00	-4.371533e-01
9.688872992965201e-02	-1.820086e-04	4.637324e+00	-4.635732e-01
9.708404242965200e-02	-1.297012e-04	4.832195e+00	-4.830205e-01
9.727935492965199e-02	-7.527553e-05	4.954507e+00	-4.952027e-01
9.747466742965198e-02	-1.954997e-05	5.002420e+00	-4.999367e-01
9.766997992965197e-02	3.663728e-05	4.975214e+00	-4.971511e-01
9.786529242965196e-02	9.244116e-05	4.873298e+00	-4.868878e-01
9.796294867965195e-02	1.199365e-04	4.794759e+00	-4.789960e-01
9.815826117965194e-02	1.735968e-04	4.583998e+00	-4.578404e-01
9.835357367965193e-02	2.248139e-04	4.304410e+00	-4.297984e-01
9.854888617965192e-02	2.728173e-04	3.960202e+00	-3.952919e-01
9.874419867965191e-02	3.168851e-04	3.556551e+00	-3.548398e-01
9.893951117965190e-02	3.563543e-04	3.099528e+00	-3.090505e-01
9.913482367965189e-02	3.906314e-04	2.596006e+00	-2.586129e-01
9.933013617965188e-02	4.192007e-04	2.053561e+00	-2.042855e-01
9.952544867965187e-02	4.416325e-04	1.480349e+00	-1.468854e-01
9.972076117965185e-02	4.575894e-04	8.849937e-01	-8.727608e-02
9.991607367965184e-02	4.668722e-04	2.764725e-01	-2.635401e-02
1.000000000000000e-01	4.690601e-04	1.318142e-02	2.328067e-15
