time	V(n001)	V(n002)	V(n003)
5.146706445826681e-05	3.935929e-01	3.658446e-01	3.983405e-01
5.156472070826681e-05	4.048941e-01	3.125110e-01	4.161220e-01
5.166237695826681e-05	4.147723e-01	2.591721e-01	4.323373e-01
5.176003320826682e-05	4.231722e-01	2.058282e-01	4.469254e-01
5.195534570826682e-05	4.353435e-01	9.912716e-02	4.710066e-01
5.215065820826683e-05	4.410791e-01	-7.589187e-03	4.880034e-01
5.234597070826683e-05	4.401472e-01	-1.143175e-01	4.976602e-01
5.254128320826684e-05	4.324161e-01	-2.210544e-01	4.998318e-01
5.273659570826685e-05	4.178567e-01	-3.277959e-01	4.944854e-01
5.293190820826685e-05	3.965422e-01	-4.345382e-01	4.817015e-01
5.312722070826686e-05	3.686477e-01	-5.412772e-01	4.616723e-01
5.332253320826686e-05	3.344471e-01	-6.480085e-01	4.346992e-01
5.351784570826687e-05	2.943096e-01	-7.547263e-01	4.011878e-01
5.371315820826687e-05	2.486943e-01	-8.614162e-01	3.616421e-01
5.381081445826688e-05	2.240003e-01	-9.147340e-01	3.397890e-01
5.390847070826688e-05	1.981505e-01	-9.679995e-01	3.166570e-01
5.400612695826688e-05	1.712340e-01	-1.021125e+00	2.923332e-01
5.410378320826688e-05	1.433624e-01	-1.073861e+00	2.669091e-01
5.420143945826689e-05	1.146978e-01	-1.125529e+00	2.404805e-01
5.429909570826689e-05	8.549615e-02	-1.174557e+00	2.131467e-01
5.439675195826689e-05	5.613716e-02	-1.218024e+00	1.850106e-01
5.449440820826690e-05	2.708763e-02	-1.251829e+00	1.561783e-01
5.459206445826690e-05	-1.211213e-03	-1.271852e+00	1.267581e-01
5.468972070826690e-05	-2.847491e-02	-1.275652e+00	9.686082e-02
5.478432229026407e-05	-5.380196e-02	-1.263469e+00	6.754996e-02
5.488197854026407e-05	-7.893129e-02	-1.236589e+00	3.704356e-02
5.497963479026407e-05	-1.032537e-01	-1.198865e+00	6.397745e-03
5.507729104026407e-05	-1.269779e-01	-1.153887e+00	-2.427215e-02
5.527260354026408e-05	-1.731657e-01	-1.053329e+00	-8.522280e-02
5.546791604026409e-05	-2.177826e-01	-9.480456e-01	-1.448916e-01
5.566322854026409e-05	-2.603375e-01	-8.418050e-01	-2.023811e-01
5.585854104026410e-05	-3.001123e-01	-7.353869e-01	-2.568266e-01
5.605385354026410e-05	-3.363755e-01	-6.289324e-01	-3.074092e-01
5.624916604026411e-05	-3.684382e-01	-5.224659e-01	-3.533681e-01
5.634682229026411e-05	-3.826956e-01	-4.692297e-01	-3.743946e-01
5.644447854026411e-05	-3.956729e-01	-4.159916e-01	-3.940120e-01
5.654213479026412e-05	-4.073032e-01	-3.627515e-01	-4.121464e-01
5.663979104026412e-05	-4.175245e-01	-3.095095e-01	-4.287296e-01
5.673744729026412e-05	-4.262800e-01	-2.562654e-01	-4.436991e-01
5.683510354026412e-05	-4.335185e-01	-2.030192e-01	-4.569986e-01
5.703041604026413e-05	-4.432689e-01	-9.652019e-02	-4.783941e-01
5.722572854026414e-05	-4.464832e-01	9.987973e-03	-4.925940e-01
5.742104104026414e-05	-4.429675e-01	1.165056e-01	-4.993848e-01
5.761635354026415e-05	-4.326289e-01	2.230327e-01	-4.986644e-01
5.781166604026415e-05	-4.154774e-01	3.295694e-01	-4.904437e-01
5.800697854026416e-05	-3.916252e-01	4.361154e-01	-4.748462e-01
5.820229104026416e-05	-3.612855e-01	5.426704e-01	-4.521066e-01
5.839760354026417e-05	-3.247689e-01	6.492332e-01	-4.225669e-01
5.859291604026418e-05	-2.824795e-01	7.558006e-01	-3.866714e-01
5.878822854026418e-05	-2.349095e-01	8.623541e-01	-3.449600e-01
5.888588479026418e-05	-2.093228e-01	9.155973e-01	-3.221162e-01
5.898354104026419e-05	-1.826446e-01	9.687557e-01	-2.980601e-01
5.908119729026419e-05	-1.549758e-01	1.021666e+00	-2.728821e-01
5.917885354026419e-05	-1.264541e-01	1.073870e+00	-2.466770e-01
5.927650979026419e-05	-9.729353e-02	1.124215e+00	-2.195435e-01
5.937416604026420e-05	-6.782641e-02	1.170334e+00	-1.915837e-01
5.947182229026420e-05	-3.849710e-02	1.208485e+00	-1.629029e-01
5.956947854026420e-05	-9.773411e-03	1.234358e+00	-1.336089e-01
5.966713479026421e-05	1.798088e-02	1.244618e+00	-1.038120e-01
5.976479104026421e-05	4.460885e-02	1.238294e+00	-7.362439e-02
5.985818700564076e-05	6.903332e-02	1.217595e+00	-4.449294e-02
5.995584325564076e-05	9.366026e-02	1.183653e+00	-1.387047e-02
6.005349950564076e-05	1.176001e-01	1.141150e+00	1.680420e-02
6.024881200564077e-05	1.640469e-01	1.042627e+00	7.784858e-02
6.044412450564078e-05	2.088838e-01	9.377445e-01	1.377221e-01
6.063943700564078e-05	2.517218e-01	8.315039e-01	1.955241e-01
6.083474950564079e-05	2.918651e-01	7.249904e-01	2.503852e-01
6.103006200564079e-05	3.285816e-01	6.184055e-01	3.014803e-01
6.122537450564080e-05	3.611766e-01	5.117862e-01	3.480409e-01
6.132303075564080e-05	3.757274e-01	4.584665e-01	3.693989e-01
6.142068700564080e-05	3.890149e-01	4.051408e-01	3.893666e-01
6.151834325564081e-05	4.009708e-01	3.518093e-01	4.078688e-01
6.161599950564081e-05	4.115320e-01	2.984724e-01	4.248359e-01
6.171365575564081e-05	4.206405e-01	2.451304e-01	4.402039e-01
6.181131200564081e-05	4.282438e-01	1.917838e-01	4.539152e-01
6.200662450564082e-05	4.387533e-01	8.507761e-02	4.761673e-01
6.220193700564083e-05	4.427567e-01	-2.164302e-02	4.912573e-01
6.239724950564083e-05	4.400482e-01	-1.283748e-01	4.989583e-01
6.259256200564084e-05	4.305230e-01	-2.351140e-01	4.991546e-01
6.278787450564084e-05	4.141787e-01	-3.418569e-01	4.918432e-01
6.298318700564085e-05	3.911155e-01	-4.485996e-01	4.771339e-01
6.317849950564085e-05	3.615348e-01	-5.553378e-01	4.552481e-01
6.337381200564086e-05	3.257359e-01	-6.620671e-01	4.265150e-01
6.356912450564086e-05	2.841121e-01	-7.687807e-01	3.913666e-01
6.376443700564087e-05	2.371456e-01	-8.754585e-01	3.503318e-01
6.386209325564087e-05	2.118341e-01	-9.287574e-01	3.277966e-01
6.395974950564088e-05	1.854114e-01	-9.819735e-01	3.040276e-01
6.405740575564088e-05	1.579752e-01	-1.034961e+00	2.791144e-01
6.415506200564088e-05	1.296570e-01	-1.087311e+00	2.531506e-01
6.425271825564088e-05	1.006589e-01	-1.137979e+00	2.262340e-01
6.435037450564089e-05	7.129721e-02	-1.184765e+00	1.984660e-01
6.444803075564089e-05	4.200458e-02	-1.224083e+00	1.699509e-01
6.454568700564089e-05	1.325141e-02	-1.251630e+00	1.407962e-01
6.464334325564090e-05	-1.458038e-02	-1.263878e+00	1.111116e-01
6.474099950564090e-05	-4.131017e-02	-1.259579e+00	8.100874e-02
6.483390820386194e-05	-6.570558e-02	-1.240695e+00	5.208462e-02
6.493156445386194e-05	-9.042423e-02	-1.208140e+00	2.149304e-02
6.502922070386194e-05	-1.144425e-01	-1.166577e+00	-9.179439e-03
6.522453320386195e-05	-1.610368e-01	-1.068905e+00	-7.030543e-02
6.541984570386195e-05	-2.060730e-01	-9.642729e-01	-1.303740e-01
6.561515820386196e-05	-2.492000e-01	-8.581556e-01	-1.884815e-01
6.581047070386196e-05	-2.897280e-01	-7.517607e-01	-2.437542e-01
6.600578320386197e-05	-3.269215e-01	-6.453117e-01	-2.953605e-01
6.620109570386198e-05	-3.600788e-01	-5.388476e-01	-3.425244e-01
6.629875195386198e-05	-3.749402e-01	-4.856124e-01	-3.642158e-01
6.639640820386198e-05	-3.885563e-01	-4.323752e-01	-3.845364e-01
6.649406445386198e-05	-4.008577e-01	-3.791362e-01	-4.034096e-01
6.659172070386199e-05	-4.117800e-01	-3.258952e-01	-4.207646e-01
6.668937695386199e-05	-4.212638e-01	-2.726521e-01	-4.365358e-01
6.678703320386199e-05	-4.292550e-01	-2.194070e-01	-4.506641e-01
6.688468945386199e-05	-4.357056e-01	-1.661597e-01	-4.630961e-01
6.708000195386200e-05	-4.438204e-01	-5.965848e-02	-4.826910e-01
6.727531445386201e-05	-4.453405e-01	4.685200e-02	-4.950257e-01
6.747062695386201e-05	-4.400974e-01	1.533720e-01	-4.999149e-01
6.766593945386202e-05	-4.280241e-01	2.599015e-01	-4.972848e-01
6.786125195386202e-05	-4.091568e-01	3.664405e-01	-4.871751e-01
6.805656445386203e-05	-3.836334e-01	4.729888e-01	-4.697378e-01
6.825187695386203e-05	-3.516923e-01	5.795457e-01	-4.452353e-01
6.844718945386204e-05	-3.136684e-01	6.861102e-01	-4.140359e-01
6.864250195386205e-05	-2.699883e-01	7.926769e-01	-3.766091e-01
6.883781445386205e-05	-2.211668e-01	8.992147e-01	-3.335178e-01
6.893547070386205e-05	-1.950149e-01	9.524231e-01	-3.100474e-01
6.903312695386206e-05	-1.678204e-01	1.005480e+00	-2.854100e-01
6.913078320386206e-05	-1.397001e-01	1.058099e+00	-2.596985e-01
6.922843945386206e-05	-1.108268e-01	1.109511e+00	-2.330094e-01
6.932609570386206e-05	-8.147343e-02	1.157975e+00	-2.054434e-01
6.942375195386207e-05	-5.203712e-02	1.200370e+00	-1.771041e-01
6.952140820386207e-05	-2.299111e-02	1.232485e+00	-1.480983e-01
6.961906445386207e-05	5.235347e-03	1.250303e+00	-1.185350e-01
6.971672070386208e-05	3.239074e-02	1.251766e+00	-8.852566e-02
6.980924284594191e-05	5.705252e-02	1.237839e+00	-5.978475e-02
6.990689909594191e-05	8.208106e-02	1.209291e+00	-2.923183e-02
7.000455534594191e-05	1.063230e-01	1.170447e+00	1.431102e-03
7.010221159594191e-05	1.299766e-01	1.124776e+00	3.208865e-02
7.029752409594192e-05	1.760108e-01	1.023629e+00	9.292649e-02
7.049283659594192e-05	2.204033e-01	9.181588e-01	1.523666e-01
7.068814909594193e-05	2.626376e-01	8.118022e-01	2.095150e-01
7.088346159594194e-05	3.019938e-01	7.052619e-01	2.635121e-01
7.107877409594194e-05	3.377453e-01	5.986664e-01	3.135458e-01
7.117643034594194e-05	3.540541e-01	5.453564e-01	3.368385e-01
7.127408659594195e-05	3.692108e-01	4.920397e-01	3.588634e-01
7.137174284594195e-05	3.831403e-01	4.387167e-01	3.795376e-01
7.146939909594195e-05	3.957717e-01	3.853878e-01	3.987834e-01
7.156705534594196e-05	4.070396e-01	3.320534e-01	4.165282e-01
7.166471159594196e-05	4.168831e-01	2.787138e-01	4.327053e-01
7.176236784594196e-05	4.252469e-01	2.253692e-01	4.472538e-01
7.186002409594196e-05	4.320815e-01	1.720201e-01	4.601189e-01
7.205533659594197e-05	4.409930e-01	6.530966e-02	4.806119e-01
7.225064909594197e-05	4.433377e-01	-4.141445e-02	4.938760e-01
7.244596159594198e-05	4.389349e-01	-1.481488e-01	4.997118e-01
7.264127409594199e-05	4.277051e-01	-2.548897e-01	4.980315e-01
7.283658659594199e-05	4.096717e-01	-3.616334e-01	4.888603e-01
7.303189909594200e-05	3.849602e-01	-4.683757e-01	4.723362e-01
7.322721159594200e-05	3.537969e-01	-5.751125e-01	4.487077e-01
7.342252409594201e-05	3.165049e-01	-6.818391e-01	4.183302e-01
7.361783659594201e-05	2.734999e-01	-7.885475e-01	3.816607e-01
7.381314909594202e-05	2.252863e-01	-8.952077e-01	3.392506e-01
7.391080534594202e-05	1.994093e-01	-9.484771e-01	3.160891e-01
7.400846159594203e-05	1.724668e-01	-1.001613e+00	2.917379e-01
7.410611784594203e-05	1.445694e-01	-1.054375e+00	2.662886e-01
7.420377409594203e-05	1.158767e-01	-1.106111e+00	2.398372e-01
7.430143034594203e-05	8.664077e-02	-1.155289e+00	2.124830e-01
7.439908659594204e-05	5.723736e-02	-1.199039e+00	1.843290e-01
7.449674284594204e-05	2.813251e-02	-1.233281e+00	1.554814e-01
7.459439909594204e-05	-2.287848e-04	-1.253861e+00	1.260485e-01
7.469205534594204e-05	-2.755368e-02	-1.258242e+00	9.614116e-02
7.478710800918028e-05	-5.305271e-02	-1.246504e+00	6.668272e-02
7.488476425918028e-05	-7.822141e-02	-1.220026e+00	3.617075e-02
7.498242050918029e-05	-1.025687e-01	-1.182569e+00	5.522647e-03
7.508007675918029e-05	-1.263060e-01	-1.137753e+00	-2.514624e-02
7.527538925918030e-05	-1.724944e-01	-1.037329e+00	-8.608501e-02
7.547070175918030e-05	-2.170913e-01	-9.320745e-01	-1.457290e-01
7.566601425918031e-05	-2.596127e-01	-8.258396e-01	-2.031811e-01
7.586132675918031e-05	-2.993427e-01	-7.194227e-01	-2.575771e-01
7.605663925918032e-05	-3.355507e-01	-6.129684e-01	-3.080989e-01
7.625195175918032e-05	-3.675488e-01	-5.065020e-01	-3.539867e-01
7.634960800918033e-05	-3.817706e-01	-4.532658e-01	-3.749741e-01
7.644726425918033e-05	-3.947105e-01	-4.000277e-01	-3.945501e-01
7.654492050918033e-05	-4.063014e-01	-3.467876e-01	-4.126412e-01
7.664257675918033e-05	-4.164816e-01	-2.935456e-01	-4.291792e-01
7.674023300918034e-05	-4.251945e-01	-2.403015e-01	-4.441019e-01
7.683788925918034e-05	-4.323891e-01	-1.870553e-01	-4.573530e-01
7.703320175918035e-05	-4.420481e-01	-8.055619e-02	-4.786478e-01
7.722851425918035e-05	-4.451675e-01	2.595202e-02	-4.927433e-01
7.742382675918036e-05	-4.415549e-01	1.324697e-01	-4.994274e-01
7.761913925918036e-05	-4.311189e-01	2.389968e-01	-4.985997e-01
7.781445175918037e-05	-4.138708e-01	3.455336e-01	-4.902726e-01
7.800976425918037e-05	-3.899243e-01	4.520797e-01	-4.745714e-01
7.820507675918038e-05	-3.594941e-01	5.586346e-01	-4.517322e-01
7.840038925918038e-05	-3.228922e-01	6.651974e-01	-4.220984e-01
7.859570175918039e-05	-2.805238e-01	7.717645e-01	-3.861159e-01
7.879101425918040e-05	-2.328826e-01	8.783159e-01	-3.443259e-01
7.888867050918040e-05	-2.072638e-01	9.315552e-01	-3.214464e-01
7.898632675918040e-05	-1.805567e-01	9.847023e-01	-2.973569e-01
7.908398300918040e-05	-1.528636e-01	1.037581e+00	-2.721483e-01
7.918163925918041e-05	-1.243263e-01	1.089699e+00	-2.459154e-01
7.927929550918041e-05	-9.516557e-02	1.139833e+00	-2.187569e-01
7.937695175918041e-05	-6.572247e-02	1.185520e+00	-1.907751e-01
7.947460800918042e-05	-3.644644e-02	1.222942e+00	-1.620752e-01
7.957226425918042e-05	-7.801899e-03	1.247805e+00	-1.327653e-01
7.966992050918042e-05	1.985912e-02	1.256901e+00	-1.029557e-01
7.976757675918042e-05	4.639501e-02	1.249433e+00	-7.275865e-02
7.986089053870404e-05	7.072324e-02	1.227828e+00	-4.364690e-02
7.995854678870405e-05	9.529179e-02	1.193173e+00	-1.302144e-02
8.005620303870405e-05	1.191923e-01	1.150212e+00	1.765303e-02
8.025151553870405e-05	1.655966e-01	1.051299e+00	7.868746e-02
8.044682803870406e-05	2.104052e-01	9.463260e-01	1.385383e-01
8.064214053870407e-05	2.532100e-01	8.400673e-01	1.963055e-01
8.083745303870407e-05	2.933105e-01	7.335498e-01	2.511200e-01
8.103276553870408e-05	3.299746e-01	6.269634e-01	3.021575e-01
8.122807803870408e-05	3.625079e-01	5.203430e-01	3.486502e-01
8.132573428870408e-05	3.770246e-01	4.670228e-01	3.699708e-01
8.142339053870409e-05	3.902761e-01	4.136966e-01	3.898989e-01
8.152104678870409e-05	4.021942e-01	3.603647e-01	4.083595e-01
8.161870303870409e-05	4.127160e-01	3.070274e-01	4.252831e-01
8.171635928870410e-05	4.217834e-01	2.536850e-01	4.406061e-01
8.181401553870410e-05	4.293444e-01	2.003379e-01	4.542707e-01
8.200932803870410e-05	4.397656e-01	9.363095e-02	4.764256e-01
8.220464053870411e-05	4.436772e-01	-1.309043e-02	4.914147e-01
8.239995303870412e-05	4.408748e-01	-1.198229e-01	4.990124e-01
8.259526553870412e-05	4.312549e-01	-2.265628e-01	4.991046e-01
8.279057803870413e-05	4.148166e-01	-3.333063e-01	4.916897e-01
8.298589053870413e-05	3.916615e-01	-4.400495e-01	4.768793e-01
8.318120303870414e-05	3.619924e-01	-5.467882e-01	4.548962e-01
8.337651553870414e-05	3.261100e-01	-6.535178e-01	4.260711e-01
8.357182803870415e-05	2.844087e-01	-7.602320e-01	3.908375e-01
8.376714053870415e-05	2.373719e-01	-8.669103e-01	3.497253e-01
8.386479678870416e-05	2.120282e-01	-9.202097e-01	3.271548e-01
8.396245303870416e-05	1.855755e-01	-9.734267e-01	3.033529e-01
8.406010928870416e-05	1.581116e-01	-1.026416e+00	2.784093e-01
8.415776553870417e-05	1.297678e-01	-1.078770e+00	2.524178e-01
8.425542178870417e-05	1.007461e-01	-1.129446e+00	2.254763e-01
8.435307803870417e-05	7.136302e-02	-1.176247e+00	1.976861e-01
8.445073428870417e-05	4.205120e-02	-1.215584e+00	1.691519e-01
8.454839053870418e-05	1.328147e-02	-1.243152e+00	1.399810e-01
8.464604678870418e-05	-1.456380e-02	-1.255419e+00	1.102833e-01
8.474370303870418e-05	-4.130387e-02	-1.251134e+00	8.017050e-02
8.483656797971805e-05	-6.569446e-02	-1.232268e+00	5.125350e-02
8.493422422971806e-05	-9.041695e-02	-1.199719e+00	2.065819e-02
8.503188047971806e-05	-1.144361e-01	-1.158160e+00	-1.001488e-02
8.522719297971806e-05	-1.610231e-01	-1.060490e+00	-7.113262e-02
8.542250547971807e-05	-2.060406e-01	-9.558585e-01	-1.311805e-01
8.561781797971808e-05	-2.491377e-01	-8.497415e-01	-1.892552e-01
8.581313047971808e-05	-2.896254e-01	-7.433467e-01	-2.444834e-01
8.600844297971809e-05	-3.267686e-01	-6.368976e-01	-2.960343e-01
8.620375547971809e-05	-3.598664e-01	-5.304335e-01	-3.431326e-01
8.630141172971809e-05	-3.746947e-01	-4.771983e-01	-3.647878e-01
8.639906797971810e-05	-3.882760e-01	-4.239611e-01	-3.850699e-01
8.649672422971810e-05	-4.005407e-01	-3.707220e-01	-4.039027e-01
8.659438047971810e-05	-4.114245e-01	-3.174810e-01	-4.212154e-01
8.669203672971811e-05	-4.208683e-01	-2.642379e-01	-4.369426e-01
8.678969297971811e-05	-4.288183e-01	-2.109928e-01	-4.510254e-01
8.698500547971811e-05	-4.400499e-01	-1.044959e-01	-4.740515e-01
8.718031797971812e-05	-4.448048e-01	2.010002e-03	-4.899475e-01
8.737563047971813e-05	-4.428658e-01	1.085253e-01	-4.984742e-01
8.757094297971813e-05	-4.341165e-01	2.150501e-01	-4.995033e-01
8.776625547971814e-05	-4.185427e-01	3.215845e-01	-4.930196e-01
8.796156797971814e-05	-3.962331e-01	4.281282e-01	-4.791203e-01
8.815688047971815e-05	-3.673776e-01	5.346811e-01	-4.580146e-01
8.835219297971815e-05	-3.322645e-01	6.412421e-01	-4.300199e-01
8.854750547971816e-05	-2.912765e-01	7.478088e-01	-3.955573e-01
8.874281797971816e-05	-2.448859e-01	8.543685e-01	-3.551452e-01
8.884047422971817e-05	-2.198363e-01	9.076270e-01	-3.328948e-01
8.893813047971817e-05	-1.936549e-01	9.608310e-01	-3.093914e-01
8.903578672971817e-05	-1.664341e-01	1.013875e+00	-2.847236e-01
8.913344297971818e-05	-1.382925e-01	1.066458e+00	-2.589840e-01
8.923109922971818e-05	-1.094066e-01	1.117777e+00	-2.322698e-01
8.932875547971818e-05	-8.005479e-02	1.166031e+00	-2.046813e-01
8.942641172971818e-05	-5.063939e-02	1.208036e+00	-1.763225e-01
8.952406797971819e-05	-2.163441e-02	1.239556e+00	-1.473000e-01
8.962172422971819e-05	6.536294e-03	1.256627e+00	-1.177231e-01
8.971938047971819e-05	3.363199e-02	1.257314e+00	-8.770315e-02
8.981143832081820e-05	5.811908e-02	1.242805e+00	-5.909991e-02
8.990909457081820e-05	8.310517e-02	1.213722e+00	-2.854326e-02
9.000675082081820e-05	1.073177e-01	1.174522e+00	2.120827e-03
9.010440707081821e-05	1.309517e-01	1.128638e+00	3.277693e-02
9.029971957081821e-05	1.769615e-01	1.027320e+00	9.360412e-02
9.049503207081822e-05	2.213320e-01	9.218127e-01	1.530234e-01
9.069034457081822e-05	2.635377e-01	8.154487e-01	2.101411e-01
9.088565707081823e-05	3.028573e-01	7.089067e-01	2.640980e-01
9.108096957081823e-05	3.385643e-01	6.023102e-01	3.140827e-01
9.117862582081824e-05	3.548480e-01	5.489999e-01	3.373479e-01
9.127628207081824e-05	3.699779e-01	4.956829e-01	3.593433e-01
9.137393832081824e-05	3.838789e-01	4.423597e-01	3.799863e-01
9.147159457081824e-05	3.964804e-01	3.890305e-01	3.991991e-01
9.156925082081825e-05	4.077169e-01	3.356959e-01	4.169093e-01
9.166690707081825e-05	4.175276e-01	2.823560e-01	4.330505e-01
9.176456332081825e-05	4.258577e-01	2.290112e-01	4.475617e-01
9.186221957081826e-05	4.326574e-01	1.756618e-01	4.603884e-01
9.205753207081826e-05	4.414963e-01	6.895092e-02	4.808016e-01
9.225284457081827e-05	4.437660e-01	-3.777360e-02	4.939832e-01
9.244815707081827e-05	4.392867e-01	-1.445083e-01	4.997348e-01
9.264346957081828e-05	4.279801e-01	-2.512496e-01	4.979699e-01
9.283878207081828e-05	4.098707e-01	-3.579935e-01	4.887150e-01
9.303409457081829e-05	3.850852e-01	-4.647361e-01	4.721095e-01
9.322940707081829e-05	3.538510e-01	-5.714731e-01	4.484030e-01
9.342471957081830e-05	3.164922e-01	-6.781998e-01	4.179520e-01
9.362003207081831e-05	2.734258e-01	-7.849083e-01	3.812147e-01
9.381534457081831e-05	2.251567e-01	-8.915684e-01	3.387436e-01
9.391300082081831e-05	1.992545e-01	-9.448375e-01	3.155544e-01
9.401065707081832e-05	1.722888e-01	-9.979721e-01	2.911775e-01
9.410831332081832e-05	1.443705e-01	-1.050730e+00	2.657046e-01
9.420596957081832e-05	1.156597e-01	-1.102454e+00	2.392317e-01
9.430362582081833e-05	8.640948e-02	-1.151603e+00	2.118584e-01
9.440128207081833e-05	5.699677e-02	-1.195295e+00	1.836877e-01
9.449893832081833e-05	2.788811e-02	-1.229440e+00	1.548257e-01
9.459659457081833e-05	-4.720330e-04	-1.249891e+00	1.253809e-01
9.469425082081834e-05	-2.779287e-02	-1.254132e+00	9.546421e-02
9.478912834520395e-05	-5.323990e-02	-1.242293e+00	6.605363e-02
9.488678459520395e-05	-7.840364e-02	-1.215714e+00	3.553768e-02
9.498444084520395e-05	-1.027467e-01	-1.178190e+00	4.887975e-03
9.508209709520396e-05	-1.264797e-01	-1.133334e+00	-2.578013e-02
9.527740959520396e-05	-1.726572e-01	-1.032875e+00	-8.671018e-02
9.547272209520397e-05	-2.172371e-01	-9.276137e-01	-1.463360e-01
9.566803459520397e-05	-2.597336e-01	-8.213774e-01	-2.037608e-01
9.586334709520398e-05	-2.994308e-01	-7.149602e-01	-2.581209e-01
9.605865959520398e-05	-3.355988e-01	-6.085058e-01	-3.085986e-01
9.625397209520399e-05	-3.675500e-01	-5.020394e-01	-3.544347e-01
9.635162834520399e-05	-3.817460e-01	-4.488032e-01	-3.753936e-01
9.644928459520400e-05	-3.946586e-01	-3.955650e-01	-3.949397e-01
9.654694084520400e-05	-4.062210e-01	-3.423249e-01	-4.129993e-01
9.664459709520400e-05	-4.163713e-01	-2.890829e-01	-4.295045e-01
9.674225334520400e-05	-4.250534e-01	-2.358387e-01	-4.443931e-01
9.683990959520401e-05	-4.322160e-01	-1.825925e-01	-4.576091e-01
9.703522209520401e-05	-4.418087e-01	-7.609335e-02	-4.788309e-01
9.723053459520402e-05	-4.448593e-01	3.041493e-02	-4.928506e-01
9.742584709520402e-05	-4.411764e-01	1.369326e-01	-4.994574e-01
9.762115959520403e-05	-4.306697e-01	2.434599e-01	-4.985519e-01
9.781647209520403e-05	-4.133515e-01	3.499967e-01	-4.901477e-01
9.801178459520404e-05	-3.893367e-01	4.565428e-01	-4.743712e-01
